full_text,cleasing,case_folding,tokenize,Filtering/stopword removal,stemming_data
@KompasTV Keren kali bentar lagi pasang cip di kepala . Gak usah belajar bisa jadi pintar canggih kali dunia ini nanti . mobil udah listrik cip di kepala apa lagi coba yang belum ?,KompasTV Keren kali bentar lagi pasang cip di kepala  Gak usah belajar bisa jadi pintar canggih kali dunia ini nanti  mobil udah listrik cip di kepala apa lagi coba yang belum ,kompastv keren kali bentar lagi pasang cip di kepala  gak usah belajar bisa jadi pintar canggih kali dunia ini nanti  mobil udah listrik cip di kepala apa lagi coba yang belum ,"['kompastv', 'keren', 'kali', 'bentar', 'lagi', 'pasang', 'cip', 'di', 'kepala', 'gak', 'usah', 'belajar', 'bisa', 'jadi', 'pintar', 'canggih', 'kali', 'dunia', 'ini', 'nanti', 'mobil', 'udah', 'listrik', 'cip', 'di', 'kepala', 'apa', 'lagi', 'coba', 'yang', 'belum']","['kompastv', 'keren', 'kali', 'bentar', 'pasang', 'cip', 'kepala', 'gak', 'belajar', 'pintar', 'canggih', 'kali', 'dunia', 'mobil', 'udah', 'listrik', 'cip', 'kepala', 'coba']",kompastv keren kali bentar pasang cip kepala gak ajar pintar canggih kali dunia mobil udah listrik cip kepala coba
Indonesia kaya akan nikel untuk baterai EV aktif mendorong target pengurangan emisi gas rumah kaca 31 9% pada 2030.Pertumbuhan ekonomi yang pesat dan kelompok pendapatan menengah yang pertumbuhan memberikan ruang besar bagi pasar mobil Listrik.,Indonesia kaya akan nikel untuk baterai EV aktif mendorong target pengurangan emisi gas rumah kaca   pada Pertumbuhan ekonomi yang pesat dan kelompok pendapatan menengah yang pertumbuhan memberikan ruang besar bagi pasar mobil Listrik,indonesia kaya akan nikel untuk baterai ev aktif mendorong target pengurangan emisi gas rumah kaca   pada pertumbuhan ekonomi yang pesat dan kelompok pendapatan menengah yang pertumbuhan memberikan ruang besar bagi pasar mobil listrik,"['indonesia', 'kaya', 'akan', 'nikel', 'untuk', 'baterai', 'ev', 'aktif', 'mendorong', 'target', 'pengurangan', 'emisi', 'gas', 'rumah', 'kaca', 'pada', 'pertumbuhan', 'ekonomi', 'yang', 'pesat', 'dan', 'kelompok', 'pendapatan', 'menengah', 'yang', 'pertumbuhan', 'memberikan', 'ruang', 'besar', 'bagi', 'pasar', 'mobil', 'listrik']","['indonesia', 'kaya', 'nikel', 'baterai', 'ev', 'aktif', 'mendorong', 'target', 'pengurangan', 'emisi', 'gas', 'rumah', 'kaca', 'pertumbuhan', 'ekonomi', 'pesat', 'kelompok', 'pendapatan', 'menengah', 'pertumbuhan', 'ruang', 'pasar', 'mobil', 'listrik']",indonesia kaya nikel baterai ev aktif dorong target kurang emisi gas rumah kaca tumbuh ekonomi pesat kelompok dapat tengah tumbuh ruang pasar mobil listrik
BYD produsen mobil listrik terbesar di dunia merambah pasar terbesar Asia Tenggara!Rencana besar lainnya adalah investasi $1 3 miliar untuk pabrik mobil listrik mendukung visi Indonesia sebagai pusat manufaktur EV.,BYD produsen mobil listrik terbesar di dunia merambah pasar terbesar Asia TenggaraRencana besar lainnya adalah investasi   miliar untuk pabrik mobil listrik mendukung visi Indonesia sebagai pusat manufaktur EV,byd produsen mobil listrik terbesar di dunia merambah pasar terbesar asia tenggararencana besar lainnya adalah investasi   miliar untuk pabrik mobil listrik mendukung visi indonesia sebagai pusat manufaktur ev,"['byd', 'produsen', 'mobil', 'listrik', 'terbesar', 'di', 'dunia', 'merambah', 'pasar', 'terbesar', 'asia', 'tenggararencana', 'besar', 'lainnya', 'adalah', 'investasi', 'miliar', 'untuk', 'pabrik', 'mobil', 'listrik', 'mendukung', 'visi', 'indonesia', 'sebagai', 'pusat', 'manufaktur', 'ev']","['byd', 'produsen', 'mobil', 'listrik', 'terbesar', 'dunia', 'merambah', 'pasar', 'terbesar', 'asia', 'tenggararencana', 'investasi', 'miliar', 'pabrik', 'mobil', 'listrik', 'mendukung', 'visi', 'indonesia', 'pusat', 'manufaktur', 'ev']",byd produsen mobil listrik besar dunia rambah pasar besar asia tenggararencana investasi miliar pabrik mobil listrik dukung visi indonesia pusat manufaktur ev
&amp; Kursi - Lemari - Kamar Mandi (Shower Toilet Duduk Water Heater) - Cermin - Keset Kaki - Balkon - Wifi Keterangan Tambahan: - Tersedia parkiran motor dan mobil - Biaya kos include listrik - FREE laundry Contact Person: +62 813 9520 6901 (Nila) (cont),amp Kursi  Lemari  Kamar Mandi Shower Toilet Duduk Water Heater  Cermin  Keset Kaki  Balkon  Wifi Keterangan Tambahan  Tersedia parkiran motor dan mobil  Biaya kos include listrik  FREE laundry Contact Person     Nila cont,amp kursi  lemari  kamar mandi shower toilet duduk water heater  cermin  keset kaki  balkon  wifi keterangan tambahan  tersedia parkiran motor dan mobil  biaya kos include listrik  free laundry contact person     nila cont,"['amp', 'kursi', 'lemari', 'kamar', 'mandi', 'shower', 'toilet', 'duduk', 'water', 'heater', 'cermin', 'keset', 'kaki', 'balkon', 'wifi', 'keterangan', 'tambahan', 'tersedia', 'parkiran', 'motor', 'dan', 'mobil', 'biaya', 'kos', 'include', 'listrik', 'free', 'laundry', 'contact', 'person', 'nila', 'cont']","['amp', 'kursi', 'lemari', 'kamar', 'mandi', 'shower', 'toilet', 'duduk', 'water', 'heater', 'cermin', 'keset', 'kaki', 'balkon', 'wifi', 'keterangan', 'tambahan', 'tersedia', 'parkiran', 'motor', 'mobil', 'biaya', 'kos', 'include', 'listrik', 'free', 'laundry', 'contact', 'person', 'nila', 'cont']",amp kursi lemari kamar mandi shower toilet duduk water heater cermin keset kaki balkon wifi terang tambah sedia parkir motor mobil biaya kos include listrik free laundry contact person nila cont
@stephanietrvino @cudble pdhal satu-satunya mobil listrik di rumah cuman mobil remote,stephanietrvino cudble pdhal satusatunya mobil listrik di rumah cuman mobil remote,stephanietrvino cudble pdhal satusatunya mobil listrik di rumah cuman mobil remote,"['stephanietrvino', 'cudble', 'pdhal', 'satusatunya', 'mobil', 'listrik', 'di', 'rumah', 'cuman', 'mobil', 'remote']","['stephanietrvino', 'cudble', 'pdhal', 'satusatunya', 'mobil', 'listrik', 'rumah', 'cuman', 'mobil', 'remote']",stephanietrvino cudble pdhal satusatunya mobil listrik rumah cuman mobil remote
@MatthewRadja well gw lihat BYD Dolphin keren sih tapi ya mobil listrik untuk gw yg ekonomi biasa aja ya belom perlu mobil bensin &gt;&gt;&gt;&gt;&gt;&gt;,MatthewRadja well gw lihat BYD Dolphin keren sih tapi ya mobil listrik untuk gw yg ekonomi biasa aja ya belom perlu mobil bensin gtgtgtgtgtgt,matthewradja well gw lihat byd dolphin keren sih tapi ya mobil listrik untuk gw yg ekonomi biasa aja ya belom perlu mobil bensin gtgtgtgtgtgt,"['matthewradja', 'well', 'gw', 'lihat', 'byd', 'dolphin', 'keren', 'sih', 'tapi', 'ya', 'mobil', 'listrik', 'untuk', 'gw', 'yg', 'ekonomi', 'biasa', 'aja', 'ya', 'belom', 'perlu', 'mobil', 'bensin', 'gtgtgtgtgtgt']","['matthewradja', 'well', 'gw', 'lihat', 'byd', 'dolphin', 'keren', 'sih', 'ya', 'mobil', 'listrik', 'gw', 'yg', 'ekonomi', 'aja', 'ya', 'belom', 'mobil', 'bensin', 'gtgtgtgtgtgt']",matthewradja well gw lihat byd dolphin keren sih ya mobil listrik gw yg ekonomi aja ya bom mobil bensin gtgtgtgtgtgt
@Daniel7iao Ia koh temen2 ortu yang beli mobil listrik juga harus pasang dulu tempat chargermya di rumah masing2 karena untuk tempat umumnya susah di cari. Sama kalau rusak di temgah jalan susah dibenerinnya gak kaya mobil kitapunya koh,Danieliao Ia koh temen ortu yang beli mobil listrik juga harus pasang dulu tempat chargermya di rumah masing karena untuk tempat umumnya susah di cari Sama kalau rusak di temgah jalan susah dibenerinnya gak kaya mobil kitapunya koh,danieliao ia koh temen ortu yang beli mobil listrik juga harus pasang dulu tempat chargermya di rumah masing karena untuk tempat umumnya susah di cari sama kalau rusak di temgah jalan susah dibenerinnya gak kaya mobil kitapunya koh,"['danieliao', 'ia', 'koh', 'temen', 'ortu', 'yang', 'beli', 'mobil', 'listrik', 'juga', 'harus', 'pasang', 'dulu', 'tempat', 'chargermya', 'di', 'rumah', 'masing', 'karena', 'untuk', 'tempat', 'umumnya', 'susah', 'di', 'cari', 'sama', 'kalau', 'rusak', 'di', 'temgah', 'jalan', 'susah', 'dibenerinnya', 'gak', 'kaya', 'mobil', 'kitapunya', 'koh']","['danieliao', 'koh', 'temen', 'ortu', 'beli', 'mobil', 'listrik', 'pasang', 'chargermya', 'rumah', 'susah', 'cari', 'rusak', 'temgah', 'jalan', 'susah', 'dibenerinnya', 'gak', 'kaya', 'mobil', 'kitapunya', 'koh']",danieliao koh temen ortu beli mobil listrik pasang chargermya rumah susah cari rusak temgah jalan susah dibenerinnya gak kaya mobil kitapunya koh
Ditengah kemacetan panjang gila naudubilah .ada org yg pake mobil listrik :) dah gabisa mikir lg,Ditengah kemacetan panjang gila naudubilah ada org yg pake mobil listrik  dah gabisa mikir lg,ditengah kemacetan panjang gila naudubilah ada org yg pake mobil listrik  dah gabisa mikir lg,"['ditengah', 'kemacetan', 'panjang', 'gila', 'naudubilah', 'ada', 'org', 'yg', 'pake', 'mobil', 'listrik', 'dah', 'gabisa', 'mikir', 'lg']","['ditengah', 'kemacetan', 'gila', 'naudubilah', 'org', 'yg', 'pake', 'mobil', 'listrik', 'dah', 'gabisa', 'mikir', 'lg']",tengah macet gila naudubilah org yg pake mobil listrik dah gabisa mikir lg
@MatthewRadja alah mobil listrik tai anjing banyakin dulu SPLU bgst,MatthewRadja alah mobil listrik tai anjing banyakin dulu SPLU bgst,matthewradja alah mobil listrik tai anjing banyakin dulu splu bgst,"['matthewradja', 'alah', 'mobil', 'listrik', 'tai', 'anjing', 'banyakin', 'dulu', 'splu', 'bgst']","['matthewradja', 'alah', 'mobil', 'listrik', 'tai', 'anjing', 'banyakin', 'splu', 'bgst']",matthewradja alah mobil listrik tai anjing banyakin splu bgst
@Daniel7iao Mobil combition kaya kita punya bakal dinaikin pajaknya kalau yang 50% menang koh soalnya ada yang mau jualan mobil listrik.,Danieliao Mobil combition kaya kita punya bakal dinaikin pajaknya kalau yang  menang koh soalnya ada yang mau jualan mobil listrik,danieliao mobil combition kaya kita punya bakal dinaikin pajaknya kalau yang  menang koh soalnya ada yang mau jualan mobil listrik,"['danieliao', 'mobil', 'combition', 'kaya', 'kita', 'punya', 'bakal', 'dinaikin', 'pajaknya', 'kalau', 'yang', 'menang', 'koh', 'soalnya', 'ada', 'yang', 'mau', 'jualan', 'mobil', 'listrik']","['danieliao', 'mobil', 'combition', 'kaya', 'dinaikin', 'pajaknya', 'menang', 'koh', 'jualan', 'mobil', 'listrik']",danieliao mobil combition kaya dinaikin pajak menang koh jual mobil listrik
@Bayumaruto4 @yusuf_dumdum Jgn sembarang lu pada beliau itu juragan mobil dan motor listrik juragan batreinya juga penyalur TKA Cina Juragan paksin juragan Nikel dll. Kalau prabowo jd dia bisa melanjutkan kerakusanya,Bayumaruto yusufdumdum Jgn sembarang lu pada beliau itu juragan mobil dan motor listrik juragan batreinya juga penyalur TKA Cina Juragan paksin juragan Nikel dll Kalau prabowo jd dia bisa melanjutkan kerakusanya,bayumaruto yusufdumdum jgn sembarang lu pada beliau itu juragan mobil dan motor listrik juragan batreinya juga penyalur tka cina juragan paksin juragan nikel dll kalau prabowo jd dia bisa melanjutkan kerakusanya,"['bayumaruto', 'yusufdumdum', 'jgn', 'sembarang', 'lu', 'pada', 'beliau', 'itu', 'juragan', 'mobil', 'dan', 'motor', 'listrik', 'juragan', 'batreinya', 'juga', 'penyalur', 'tka', 'cina', 'juragan', 'paksin', 'juragan', 'nikel', 'dll', 'kalau', 'prabowo', 'jd', 'dia', 'bisa', 'melanjutkan', 'kerakusanya']","['bayumaruto', 'yusufdumdum', 'jgn', 'sembarang', 'lu', 'beliau', 'juragan', 'mobil', 'motor', 'listrik', 'juragan', 'batreinya', 'penyalur', 'tka', 'cina', 'juragan', 'paksin', 'juragan', 'nikel', 'dll', 'prabowo', 'jd', 'melanjutkan', 'kerakusanya']",bayumaruto yusufdumdum jgn sembarang lu beliau juragan mobil motor listrik juragan batreinya salur tka cina juragan paksin juragan nikel dll prabowo jd lanjut kerakusanya
Baru tahu loh kalau mobil listrik bebas gage. Interesting.,Baru tahu loh kalau mobil listrik bebas gage Interesting,baru tahu loh kalau mobil listrik bebas gage interesting,"['baru', 'tahu', 'loh', 'kalau', 'mobil', 'listrik', 'bebas', 'gage', 'interesting']","['loh', 'mobil', 'listrik', 'bebas', 'gage', 'interesting']",loh mobil listrik bebas gage interesting
Sebutkan hal2 basic terkait mobil/hal wajib yg perlu diketahui org yg baru pertama kali beli mobil baru/bekas. Khususnya yg msh pake bensin. Kalau ada saran buat yg listrik jg gpp. Bantu pendapatnya jog,Sebutkan hal basic terkait mobilhal wajib yg perlu diketahui org yg baru pertama kali beli mobil barubekas Khususnya yg msh pake bensin Kalau ada saran buat yg listrik jg gpp Bantu pendapatnya jog,sebutkan hal basic terkait mobilhal wajib yg perlu diketahui org yg baru pertama kali beli mobil barubekas khususnya yg msh pake bensin kalau ada saran buat yg listrik jg gpp bantu pendapatnya jog,"['sebutkan', 'hal', 'basic', 'terkait', 'mobilhal', 'wajib', 'yg', 'perlu', 'diketahui', 'org', 'yg', 'baru', 'pertama', 'kali', 'beli', 'mobil', 'barubekas', 'khususnya', 'yg', 'msh', 'pake', 'bensin', 'kalau', 'ada', 'saran', 'buat', 'yg', 'listrik', 'jg', 'gpp', 'bantu', 'pendapatnya', 'jog']","['sebutkan', 'basic', 'terkait', 'mobilhal', 'wajib', 'yg', 'org', 'yg', 'kali', 'beli', 'mobil', 'barubekas', 'yg', 'msh', 'pake', 'bensin', 'saran', 'yg', 'listrik', 'jg', 'gpp', 'bantu', 'pendapatnya', 'jog']",sebut basic kait mobilhal wajib yg org yg kali beli mobil barubekas yg msh pake bensin saran yg listrik jg gpp bantu dapat jog
@UGM_FESS terus BYD (perusahaan mobil listrik terbesar dunia asal China) yang jualan mobil disini pake baterai LFP itu (sekalian BYD juga yang promosiin baterai LFP)?,UGMFESS terus BYD perusahaan mobil listrik terbesar dunia asal China yang jualan mobil disini pake baterai LFP itu sekalian BYD juga yang promosiin baterai LFP,ugmfess terus byd perusahaan mobil listrik terbesar dunia asal china yang jualan mobil disini pake baterai lfp itu sekalian byd juga yang promosiin baterai lfp,"['ugmfess', 'terus', 'byd', 'perusahaan', 'mobil', 'listrik', 'terbesar', 'dunia', 'asal', 'china', 'yang', 'jualan', 'mobil', 'disini', 'pake', 'baterai', 'lfp', 'itu', 'sekalian', 'byd', 'juga', 'yang', 'promosiin', 'baterai', 'lfp']","['ugmfess', 'byd', 'perusahaan', 'mobil', 'listrik', 'terbesar', 'dunia', 'china', 'jualan', 'mobil', 'pake', 'baterai', 'lfp', 'byd', 'promosiin', 'baterai', 'lfp']",ugmfess byd usaha mobil listrik besar dunia china jual mobil pake baterai lfp byd promosiin baterai lfp
@hi_fiq @mcitraningrum tapi bukannya sebagai pengusaha batubara juga diuntungkan dengan penjualan mobil listrik? karna di indonesia sendiri masih menggunakan PLTU.,hifiq mcitraningrum tapi bukannya sebagai pengusaha batubara juga diuntungkan dengan penjualan mobil listrik karna di indonesia sendiri masih menggunakan PLTU,hifiq mcitraningrum tapi bukannya sebagai pengusaha batubara juga diuntungkan dengan penjualan mobil listrik karna di indonesia sendiri masih menggunakan pltu,"['hifiq', 'mcitraningrum', 'tapi', 'bukannya', 'sebagai', 'pengusaha', 'batubara', 'juga', 'diuntungkan', 'dengan', 'penjualan', 'mobil', 'listrik', 'karna', 'di', 'indonesia', 'sendiri', 'masih', 'menggunakan', 'pltu']","['hifiq', 'mcitraningrum', 'pengusaha', 'batubara', 'diuntungkan', 'penjualan', 'mobil', 'listrik', 'karna', 'indonesia', 'pltu']",hifiq mcitraningrum usaha batubara untung jual mobil listrik karna indonesia pltu
-- OVERKONTRAK KOS PUTRI HEGARMANAH Februari - Agustus mau overkontrak karena lagi magang di jkt Fasilitas: - Kamar mandi dalam - listrik - wifi - parkir mobil - dapur bersama - tempat tidur lemari meja belajar - teras kecil di dalam kamar under 1 4 juta (cont..), OVERKONTRAK KOS PUTRI HEGARMANAH Februari  Agustus mau overkontrak karena lagi magang di jkt Fasilitas  Kamar mandi dalam  listrik  wifi  parkir mobil  dapur bersama  tempat tidur lemari meja belajar  teras kecil di dalam kamar under   juta cont, overkontrak kos putri hegarmanah februari  agustus mau overkontrak karena lagi magang di jkt fasilitas  kamar mandi dalam  listrik  wifi  parkir mobil  dapur bersama  tempat tidur lemari meja belajar  teras kecil di dalam kamar under   juta cont,"['overkontrak', 'kos', 'putri', 'hegarmanah', 'februari', 'agustus', 'mau', 'overkontrak', 'karena', 'lagi', 'magang', 'di', 'jkt', 'fasilitas', 'kamar', 'mandi', 'dalam', 'listrik', 'wifi', 'parkir', 'mobil', 'dapur', 'bersama', 'tempat', 'tidur', 'lemari', 'meja', 'belajar', 'teras', 'kecil', 'di', 'dalam', 'kamar', 'under', 'juta', 'cont']","['overkontrak', 'kos', 'putri', 'hegarmanah', 'februari', 'agustus', 'overkontrak', 'magang', 'jkt', 'fasilitas', 'kamar', 'mandi', 'listrik', 'wifi', 'parkir', 'mobil', 'dapur', 'tidur', 'lemari', 'meja', 'belajar', 'teras', 'kamar', 'under', 'juta', 'cont']",overkontrak kos putri hegarmanah februari agustus overkontrak magang jkt fasilitas kamar mandi listrik wifi parkir mobil dapur tidur lemari meja ajar teras kamar under juta cont
@scianachy @mcitraningrum Emang penjualan mobil listrik toy*ta udah masif? Kalau grupnya Puang JK ya saya tahu. Tiap hari saya ke mall-nya kok.,scianachy mcitraningrum Emang penjualan mobil listrik toyta udah masif Kalau grupnya Puang JK ya saya tahu Tiap hari saya ke mallnya kok,scianachy mcitraningrum emang penjualan mobil listrik toyta udah masif kalau grupnya puang jk ya saya tahu tiap hari saya ke mallnya kok,"['scianachy', 'mcitraningrum', 'emang', 'penjualan', 'mobil', 'listrik', 'toyta', 'udah', 'masif', 'kalau', 'grupnya', 'puang', 'jk', 'ya', 'saya', 'tahu', 'tiap', 'hari', 'saya', 'ke', 'mallnya', 'kok']","['scianachy', 'mcitraningrum', 'emang', 'penjualan', 'mobil', 'listrik', 'toyta', 'udah', 'masif', 'grupnya', 'puang', 'jk', 'ya', 'mallnya']",scianachy mcitraningrum emang jual mobil listrik toyta udah masif grup puang jk ya mallnya
@prabowo Pak Tolong panggil Ricky Elson untuk mobil Listrik Indonesia Panggil dokter Warsito penemu therapi Kanker @prabowo @erickthohir @Fraksi_Gerindra @Gerindra,prabowo Pak Tolong panggil Ricky Elson untuk mobil Listrik Indonesia Panggil dokter Warsito penemu therapi Kanker prabowo erickthohir FraksiGerindra Gerindra,prabowo pak tolong panggil ricky elson untuk mobil listrik indonesia panggil dokter warsito penemu therapi kanker prabowo erickthohir fraksigerindra gerindra,"['prabowo', 'pak', 'tolong', 'panggil', 'ricky', 'elson', 'untuk', 'mobil', 'listrik', 'indonesia', 'panggil', 'dokter', 'warsito', 'penemu', 'therapi', 'kanker', 'prabowo', 'erickthohir', 'fraksigerindra', 'gerindra']","['prabowo', 'tolong', 'panggil', 'ricky', 'elson', 'mobil', 'listrik', 'indonesia', 'panggil', 'dokter', 'warsito', 'penemu', 'therapi', 'kanker', 'prabowo', 'erickthohir', 'fraksigerindra', 'gerindra']",prabowo tolong panggil ricky elson mobil listrik indonesia panggil dokter warsito temu therapi kanker prabowo erickthohir fraksigerindra gerindra
@hi_fiq @mcitraningrum emangnya mobil yang dia distribusikan itu gak ada yang mobil listrik? dia jg punya smelter nikel. kalau orang sulawesi pasti tau Kalla Group kayak gimana. hilirisasi yang dikritik ini yang ugal-ugalan dan malah bikin masyarakat sengsara. dikritik ≠ dihentikan.,hifiq mcitraningrum emangnya mobil yang dia distribusikan itu gak ada yang mobil listrik dia jg punya smelter nikel kalau orang sulawesi pasti tau Kalla Group kayak gimana hilirisasi yang dikritik ini yang ugalugalan dan malah bikin masyarakat sengsara dikritik  dihentikan,hifiq mcitraningrum emangnya mobil yang dia distribusikan itu gak ada yang mobil listrik dia jg punya smelter nikel kalau orang sulawesi pasti tau kalla group kayak gimana hilirisasi yang dikritik ini yang ugalugalan dan malah bikin masyarakat sengsara dikritik  dihentikan,"['hifiq', 'mcitraningrum', 'emangnya', 'mobil', 'yang', 'dia', 'distribusikan', 'itu', 'gak', 'ada', 'yang', 'mobil', 'listrik', 'dia', 'jg', 'punya', 'smelter', 'nikel', 'kalau', 'orang', 'sulawesi', 'pasti', 'tau', 'kalla', 'group', 'kayak', 'gimana', 'hilirisasi', 'yang', 'dikritik', 'ini', 'yang', 'ugalugalan', 'dan', 'malah', 'bikin', 'masyarakat', 'sengsara', 'dikritik', 'dihentikan']","['hifiq', 'mcitraningrum', 'emangnya', 'mobil', 'distribusikan', 'gak', 'mobil', 'listrik', 'jg', 'smelter', 'nikel', 'orang', 'sulawesi', 'tau', 'kalla', 'group', 'kayak', 'gimana', 'hilirisasi', 'dikritik', 'ugalugalan', 'bikin', 'masyarakat', 'sengsara', 'dikritik', 'dihentikan']",hifiq mcitraningrum emang mobil distribusi gak mobil listrik jg smelter nikel orang sulawesi tau kalla group kayak gimana hilir kritik ugalugalan bikin masyarakat sengsara kritik henti
