full_text,cleasing,case_folding,tokenize,Filtering/stopword removal,stemming_data,sentiment
@txtdrpemerintah Karyawan Mending Kasi kendaraan speak : Mobil kotak cc kecil Motor max sekelas beat mio 110cc wajib pertamax. kendaran listrik modelan air ev Klo perlubeli langsung ke Jepang cina CBU banyak itu yg mini mini Kecuali presiden Dan wakil mentri baru kendaraan yg aman.,Karyawan Mending Kasi kendaraan speak  Mobil kotak cc kecil Motor max sekelas beat mio cc wajib pertamax kendaran listrik modelan air ev Klo perlubeli langsung ke Jepang cina CBU banyak itu yg mini mini Kecuali presiden Dan wakil mentri baru kendaraan yg aman,karyawan mending kasi kendaraan speak  mobil kotak cc kecil motor max sekelas beat mio cc wajib pertamax kendaran listrik modelan air ev klo perlubeli langsung ke jepang cina cbu banyak itu yg mini mini kecuali presiden dan wakil mentri baru kendaraan yg aman,"['karyawan', 'mending', 'kasi', 'kendaraan', 'speak', 'mobil', 'kotak', 'cc', 'kecil', 'motor', 'max', 'sekelas', 'beat', 'mio', 'cc', 'wajib', 'pertamax', 'kendaran', 'listrik', 'modelan', 'air', 'ev', 'klo', 'perlubeli', 'langsung', 'ke', 'jepang', 'cina', 'cbu', 'banyak', 'itu', 'yg', 'mini', 'mini', 'kecuali', 'presiden', 'dan', 'wakil', 'mentri', 'baru', 'kendaraan', 'yg', 'aman']","['karyawan', 'mending', 'kasi', 'kendaraan', 'speak', 'mobil', 'kotak', 'cc', 'motor', 'max', 'sekelas', 'beat', 'mio', 'cc', 'wajib', 'pertamax', 'kendaran', 'listrik', 'modelan', 'air', 'ev', 'klo', 'perlubeli', 'langsung', 'jepang', 'cina', 'cbu', 'yg', 'mini', 'mini', 'kecuali', 'presiden', 'wakil', 'mentri', 'kendaraan', 'yg', 'aman']",karyawan mending kasi kendara speak mobil kotak cc motor max kelas beat mio cc wajib pertamax kendaran listrik model air ev klo perlubeli langsung jepang cina cbu yg mini mini kecuali presiden wakil tri kendara yg aman,1
Ingin udara Jakarta bersih bebas polusi mari kita pakai kendaraan motor listrik ataupun mobil listrik ujar Erick. Pertamina kita dorong selain memberi layanan pengisian bahan bakar juga layanan untuk charging battery maupun ganti battery katanya. #erickthohir,Ingin udara Jakarta bersih bebas polusi mari kita pakai kendaraan motor listrik ataupun mobil listrik ujar Erick Pertamina kita dorong selain memberi layanan pengisian bahan bakar juga layanan untuk charging battery maupun ganti battery katanya erickthohir,ingin udara jakarta bersih bebas polusi mari kita pakai kendaraan motor listrik ataupun mobil listrik ujar erick pertamina kita dorong selain memberi layanan pengisian bahan bakar juga layanan untuk charging battery maupun ganti battery katanya erickthohir,"['ingin', 'udara', 'jakarta', 'bersih', 'bebas', 'polusi', 'mari', 'kita', 'pakai', 'kendaraan', 'motor', 'listrik', 'ataupun', 'mobil', 'listrik', 'ujar', 'erick', 'pertamina', 'kita', 'dorong', 'selain', 'memberi', 'layanan', 'pengisian', 'bahan', 'bakar', 'juga', 'layanan', 'untuk', 'charging', 'battery', 'maupun', 'ganti', 'battery', 'katanya', 'erickthohir']","['udara', 'jakarta', 'bersih', 'bebas', 'polusi', 'mari', 'pakai', 'kendaraan', 'motor', 'listrik', 'mobil', 'listrik', 'erick', 'pertamina', 'dorong', 'layanan', 'pengisian', 'bahan', 'bakar', 'layanan', 'charging', 'battery', 'ganti', 'battery', 'erickthohir']",udara jakarta bersih bebas polusi mari pakai kendara motor listrik mobil listrik erick pertamina dorong layan isi bahan bakar layan charging battery ganti battery erickthohir,1
@rgoestama Alternator jebol kok mutus aliran listrik Om? Kondisi alternator down (biasanya over charge atau under charge) harusnya mobil running on battery/aki. Atau jalurnya serial ya? Jadi kalo alternator down gak bisa lewat itu arus dari battery?,Alternator jebol kok mutus aliran listrik Om Kondisi alternator down biasanya over charge atau under charge harusnya mobil running on batteryaki Atau jalurnya serial ya Jadi kalo alternator down gak bisa lewat itu arus dari battery,alternator jebol kok mutus aliran listrik om kondisi alternator down biasanya over charge atau under charge harusnya mobil running on batteryaki atau jalurnya serial ya jadi kalo alternator down gak bisa lewat itu arus dari battery,"['alternator', 'jebol', 'kok', 'mutus', 'aliran', 'listrik', 'om', 'kondisi', 'alternator', 'down', 'biasanya', 'over', 'charge', 'atau', 'under', 'charge', 'harusnya', 'mobil', 'running', 'on', 'batteryaki', 'atau', 'jalurnya', 'serial', 'ya', 'jadi', 'kalo', 'alternator', 'down', 'gak', 'bisa', 'lewat', 'itu', 'arus', 'dari', 'battery']","['alternator', 'jebol', 'mutus', 'aliran', 'listrik', 'om', 'kondisi', 'alternator', 'down', 'over', 'charge', 'under', 'charge', 'mobil', 'running', 'on', 'batteryaki', 'jalurnya', 'serial', 'ya', 'kalo', 'alternator', 'down', 'gak', 'arus', 'battery']",alternator jebol mutus alir listrik om kondisi alternator down over charge under charge mobil running on batteryaki jalur serial ya kalo alternator down gak arus battery,0
Lagi rpm tinggi di flyover Sumarekon tiba2 alternator mobil jebol mutus aliran listrik bikin pedal rem sm gas auto gak fungsi. Panik gak? Ya panik lah gua ngerem pake apaan njirr!? Alhamdulillah masih bs stay cool pake engine break sambil narik pelan2 handbrake selamat sampe,Lagi rpm tinggi di flyover Sumarekon tiba alternator mobil jebol mutus aliran listrik bikin pedal rem sm gas auto gak fungsi Panik gak Ya panik lah gua ngerem pake apaan njirr Alhamdulillah masih bs stay cool pake engine break sambil narik pelan handbrake selamat sampe,lagi rpm tinggi di flyover sumarekon tiba alternator mobil jebol mutus aliran listrik bikin pedal rem sm gas auto gak fungsi panik gak ya panik lah gua ngerem pake apaan njirr alhamdulillah masih bs stay cool pake engine break sambil narik pelan handbrake selamat sampe,"['lagi', 'rpm', 'tinggi', 'di', 'flyover', 'sumarekon', 'tiba', 'alternator', 'mobil', 'jebol', 'mutus', 'aliran', 'listrik', 'bikin', 'pedal', 'rem', 'sm', 'gas', 'auto', 'gak', 'fungsi', 'panik', 'gak', 'ya', 'panik', 'lah', 'gua', 'ngerem', 'pake', 'apaan', 'njirr', 'alhamdulillah', 'masih', 'bs', 'stay', 'cool', 'pake', 'engine', 'break', 'sambil', 'narik', 'pelan', 'handbrake', 'selamat', 'sampe']","['rpm', 'flyover', 'sumarekon', 'alternator', 'mobil', 'jebol', 'mutus', 'aliran', 'listrik', 'bikin', 'pedal', 'rem', 'sm', 'gas', 'auto', 'gak', 'fungsi', 'panik', 'gak', 'ya', 'panik', 'gua', 'ngerem', 'pake', 'njirr', 'alhamdulillah', 'bs', 'stay', 'cool', 'pake', 'engine', 'break', 'narik', 'pelan', 'handbrake', 'selamat', 'sampe']",rpm flyover sumarekon alternator mobil jebol mutus alir listrik bikin pedal rem sm gas auto gak fungsi panik gak ya panik gua ngerem pake njirr alhamdulillah bs stay cool pake engine break narik pelan handbrake selamat sampe,0
@KetjilRakyat Itu mah sudah tugas yg harus dijalankan kalo prestasi mah bikin pesawat tempur sendiri bikin satelit sendiri bikin mobil esemka energi listrik sendir membuat tukar 1 dolar jadi Rp 5.000 jokowi itu 0 prestasi kalo menurut gw.,Itu mah sudah tugas yg harus dijalankan kalo prestasi mah bikin pesawat tempur sendiri bikin satelit sendiri bikin mobil esemka energi listrik sendir membuat tukar  dolar jadi Rp  jokowi itu  prestasi kalo menurut gw,itu mah sudah tugas yg harus dijalankan kalo prestasi mah bikin pesawat tempur sendiri bikin satelit sendiri bikin mobil esemka energi listrik sendir membuat tukar  dolar jadi rp  jokowi itu  prestasi kalo menurut gw,"['itu', 'mah', 'sudah', 'tugas', 'yg', 'harus', 'dijalankan', 'kalo', 'prestasi', 'mah', 'bikin', 'pesawat', 'tempur', 'sendiri', 'bikin', 'satelit', 'sendiri', 'bikin', 'mobil', 'esemka', 'energi', 'listrik', 'sendir', 'membuat', 'tukar', 'dolar', 'jadi', 'rp', 'jokowi', 'itu', 'prestasi', 'kalo', 'menurut', 'gw']","['mah', 'tugas', 'yg', 'dijalankan', 'kalo', 'prestasi', 'mah', 'bikin', 'pesawat', 'tempur', 'bikin', 'satelit', 'bikin', 'mobil', 'esemka', 'energi', 'listrik', 'sendir', 'tukar', 'dolar', 'rp', 'jokowi', 'prestasi', 'kalo', 'gw']",mah tugas yg jalan kalo prestasi mah bikin pesawat tempur bikin satelit bikin mobil esemka energi listrik sendir tukar dolar rp jokowi prestasi kalo gw,1
dan 2 Kamar Mandi (salah satunya sudah berada didalam kamar tidur) di lantai bawah dan 2 Kamar Tidur dan 1 Kamar Mandi di lantai atas - Kusen jendela alumunium - Kerangka dan atap baja ringan - Sumber air PDAM - Listrik 2200 watt - Carport untuk 2 mobil,dan  Kamar Mandi salah satunya sudah berada didalam kamar tidur di lantai bawah dan  Kamar Tidur dan  Kamar Mandi di lantai atas  Kusen jendela alumunium  Kerangka dan atap baja ringan  Sumber air PDAM  Listrik  watt  Carport untuk  mobil,dan  kamar mandi salah satunya sudah berada didalam kamar tidur di lantai bawah dan  kamar tidur dan  kamar mandi di lantai atas  kusen jendela alumunium  kerangka dan atap baja ringan  sumber air pdam  listrik  watt  carport untuk  mobil,"['dan', 'kamar', 'mandi', 'salah', 'satunya', 'sudah', 'berada', 'didalam', 'kamar', 'tidur', 'di', 'lantai', 'bawah', 'dan', 'kamar', 'tidur', 'dan', 'kamar', 'mandi', 'di', 'lantai', 'atas', 'kusen', 'jendela', 'alumunium', 'kerangka', 'dan', 'atap', 'baja', 'ringan', 'sumber', 'air', 'pdam', 'listrik', 'watt', 'carport', 'untuk', 'mobil']","['kamar', 'mandi', 'salah', 'satunya', 'didalam', 'kamar', 'tidur', 'lantai', 'kamar', 'tidur', 'kamar', 'mandi', 'lantai', 'kusen', 'jendela', 'alumunium', 'kerangka', 'atap', 'baja', 'ringan', 'sumber', 'air', 'pdam', 'listrik', 'watt', 'carport', 'mobil']",kamar mandi salah satu dalam kamar tidur lantai kamar tidur kamar mandi lantai kusen jendela alumunium kerangka atap baja ringan sumber air pdam listrik watt carport mobil,0
knapa ya mobil listrik itu bentuknya harus keliatan listrik bgt kek bisa nyetrum,knapa ya mobil listrik itu bentuknya harus keliatan listrik bgt kek bisa nyetrum,knapa ya mobil listrik itu bentuknya harus keliatan listrik bgt kek bisa nyetrum,"['knapa', 'ya', 'mobil', 'listrik', 'itu', 'bentuknya', 'harus', 'keliatan', 'listrik', 'bgt', 'kek', 'bisa', 'nyetrum']","['knapa', 'ya', 'mobil', 'listrik', 'bentuknya', 'keliatan', 'listrik', 'bgt', 'kek', 'nyetrum']",knapa ya mobil listrik bentuk liat listrik bgt kek nyetrum,0
@convomf Gue si mending ama cowo yg punya mobil listrik. Wkwkwkwk lebih ramah lingkungan.,Gue si mending ama cowo yg punya mobil listrik Wkwkwkwk lebih ramah lingkungan,gue si mending ama cowo yg punya mobil listrik wkwkwkwk lebih ramah lingkungan,"['gue', 'si', 'mending', 'ama', 'cowo', 'yg', 'punya', 'mobil', 'listrik', 'wkwkwkwk', 'lebih', 'ramah', 'lingkungan']","['gue', 'si', 'mending', 'ama', 'cowo', 'yg', 'mobil', 'listrik', 'wkwkwkwk', 'ramah', 'lingkungan']",gue si mending ama cowo yg mobil listrik wkwkwkwk ramah lingkung,1
@jokowi Setau saia klo kebijakan yg dijlankan itu emng udh kewajiban gk perlu harus dipuji puji ditampilkan dilayar semua orng udah tau ko itu adalah keharusan trkecuali pnya ide trobosan baru sepeti membuat kapal induk membuat pesawat tempur membuat mobil esemka berenergi listrik.,Setau saia klo kebijakan yg dijlankan itu emng udh kewajiban gk perlu harus dipuji puji ditampilkan dilayar semua orng udah tau ko itu adalah keharusan trkecuali pnya ide trobosan baru sepeti membuat kapal induk membuat pesawat tempur membuat mobil esemka berenergi listrik,setau saia klo kebijakan yg dijlankan itu emng udh kewajiban gk perlu harus dipuji puji ditampilkan dilayar semua orng udah tau ko itu adalah keharusan trkecuali pnya ide trobosan baru sepeti membuat kapal induk membuat pesawat tempur membuat mobil esemka berenergi listrik,"['setau', 'saia', 'klo', 'kebijakan', 'yg', 'dijlankan', 'itu', 'emng', 'udh', 'kewajiban', 'gk', 'perlu', 'harus', 'dipuji', 'puji', 'ditampilkan', 'dilayar', 'semua', 'orng', 'udah', 'tau', 'ko', 'itu', 'adalah', 'keharusan', 'trkecuali', 'pnya', 'ide', 'trobosan', 'baru', 'sepeti', 'membuat', 'kapal', 'induk', 'membuat', 'pesawat', 'tempur', 'membuat', 'mobil', 'esemka', 'berenergi', 'listrik']","['setau', 'saia', 'klo', 'kebijakan', 'yg', 'dijlankan', 'emng', 'udh', 'kewajiban', 'gk', 'dipuji', 'puji', 'ditampilkan', 'dilayar', 'orng', 'udah', 'tau', 'ko', 'keharusan', 'trkecuali', 'pnya', 'ide', 'trobosan', 'sepeti', 'kapal', 'induk', 'pesawat', 'tempur', 'mobil', 'esemka', 'berenergi', 'listrik']",tau saia klo bijak yg dijlankan emng udh wajib gk puji puji tampil layar orng udah tau ko harus trkecuali pnya ide trobosan sepet kapal induk pesawat tempur mobil esemka energi listrik,0
nyokap gw lucu deh dia prabowo garis ketas tp pas gw jelasin ttg maksud hilirisasi. Jwbn dia oohhh nikel itu bahan baterai mobil listrik ibu selama ini gatau tp ngikutinn. iya ituu mah besok kita ganti mobil listrik semua . Trs dia bertekad buat share ini ke bestie2ny,nyokap gw lucu deh dia prabowo garis ketas tp pas gw jelasin ttg maksud hilirisasi Jwbn dia oohhh nikel itu bahan baterai mobil listrik ibu selama ini gatau tp ngikutinn iya ituu mah besok kita ganti mobil listrik semua  Trs dia bertekad buat share ini ke bestieny,nyokap gw lucu deh dia prabowo garis ketas tp pas gw jelasin ttg maksud hilirisasi jwbn dia oohhh nikel itu bahan baterai mobil listrik ibu selama ini gatau tp ngikutinn iya ituu mah besok kita ganti mobil listrik semua  trs dia bertekad buat share ini ke bestieny,"['nyokap', 'gw', 'lucu', 'deh', 'dia', 'prabowo', 'garis', 'ketas', 'tp', 'pas', 'gw', 'jelasin', 'ttg', 'maksud', 'hilirisasi', 'jwbn', 'dia', 'oohhh', 'nikel', 'itu', 'bahan', 'baterai', 'mobil', 'listrik', 'ibu', 'selama', 'ini', 'gatau', 'tp', 'ngikutinn', 'iya', 'ituu', 'mah', 'besok', 'kita', 'ganti', 'mobil', 'listrik', 'semua', 'trs', 'dia', 'bertekad', 'buat', 'share', 'ini', 'ke', 'bestieny']","['nyokap', 'gw', 'lucu', 'deh', 'prabowo', 'garis', 'ketas', 'tp', 'pas', 'gw', 'jelasin', 'ttg', 'maksud', 'hilirisasi', 'jwbn', 'oohhh', 'nikel', 'bahan', 'baterai', 'mobil', 'listrik', 'gatau', 'tp', 'ngikutinn', 'iya', 'ituu', 'mah', 'besok', 'ganti', 'mobil', 'listrik', 'trs', 'bertekad', 'share', 'bestieny']",nyokap gw lucu deh prabowo garis tas tp pas gw jelasin ttg maksud hilir jwbn oohhh nikel bahan baterai mobil listrik gatau tp ngikutinn iya ituu mah besok ganti mobil listrik trs tekad share bestieny,0
@AuliaAm35592531 @AuliaAm35592531 Hai Kakak admin koreksi sebelumnya saat ini PLN memiliki promo keringanan Biaya Penyambungan untuk Pasang Baru bagi Pemohon yang memiliki Mobil Listrik. (1/3),Hai Kakak admin koreksi sebelumnya saat ini PLN memiliki promo keringanan Biaya Penyambungan untuk Pasang Baru bagi Pemohon yang memiliki Mobil Listrik,hai kakak admin koreksi sebelumnya saat ini pln memiliki promo keringanan biaya penyambungan untuk pasang baru bagi pemohon yang memiliki mobil listrik,"['hai', 'kakak', 'admin', 'koreksi', 'sebelumnya', 'saat', 'ini', 'pln', 'memiliki', 'promo', 'keringanan', 'biaya', 'penyambungan', 'untuk', 'pasang', 'baru', 'bagi', 'pemohon', 'yang', 'memiliki', 'mobil', 'listrik']","['hai', 'kakak', 'admin', 'koreksi', 'pln', 'memiliki', 'promo', 'keringanan', 'biaya', 'penyambungan', 'pasang', 'pemohon', 'memiliki', 'mobil', 'listrik']",hai kakak admin koreksi pln milik promo ringan biaya sambung pasang mohon milik mobil listrik,1
@AuliaAm35592531 @AuliaAm35592531 Hai Kakak saat ini PLN memiliki promo keringanan Biaya Penyambungan untuk Pasang Baru bagi Pemohon yang memiliki Mobil Listrik. (1/2),Hai Kakak saat ini PLN memiliki promo keringanan Biaya Penyambungan untuk Pasang Baru bagi Pemohon yang memiliki Mobil Listrik,hai kakak saat ini pln memiliki promo keringanan biaya penyambungan untuk pasang baru bagi pemohon yang memiliki mobil listrik,"['hai', 'kakak', 'saat', 'ini', 'pln', 'memiliki', 'promo', 'keringanan', 'biaya', 'penyambungan', 'untuk', 'pasang', 'baru', 'bagi', 'pemohon', 'yang', 'memiliki', 'mobil', 'listrik']","['hai', 'kakak', 'pln', 'memiliki', 'promo', 'keringanan', 'biaya', 'penyambungan', 'pasang', 'pemohon', 'memiliki', 'mobil', 'listrik']",hai kakak pln milik promo ringan biaya sambung pasang mohon milik mobil listrik,1
Di grup geng jaman kuliah ini bahasnya mobil listrik terus .,Di grup geng jaman kuliah ini bahasnya mobil listrik terus,di grup geng jaman kuliah ini bahasnya mobil listrik terus,"['di', 'grup', 'geng', 'jaman', 'kuliah', 'ini', 'bahasnya', 'mobil', 'listrik', 'terus']","['grup', 'geng', 'jaman', 'kuliah', 'bahasnya', 'mobil', 'listrik']",grup geng jaman kuliah bahas mobil listrik,1
water heater shower rak km) - Cermin - Free Wifi - Free Token masih ada sisa (listrik hemat) - Sejuk pastinya - Parkiran motor&amp; mobil - ada ruang tamu - Free rak sepatu stiker poster &amp; beberapa perintilan lainnya dikos milik pribadi : 4jt (cont),water heater shower rak km  Cermin  Free Wifi  Free Token masih ada sisa listrik hemat  Sejuk pastinya  Parkiran motoramp mobil  ada ruang tamu  Free rak sepatu stiker poster amp beberapa perintilan lainnya dikos milik pribadi  jt cont,water heater shower rak km  cermin  free wifi  free token masih ada sisa listrik hemat  sejuk pastinya  parkiran motoramp mobil  ada ruang tamu  free rak sepatu stiker poster amp beberapa perintilan lainnya dikos milik pribadi  jt cont,"['water', 'heater', 'shower', 'rak', 'km', 'cermin', 'free', 'wifi', 'free', 'token', 'masih', 'ada', 'sisa', 'listrik', 'hemat', 'sejuk', 'pastinya', 'parkiran', 'motoramp', 'mobil', 'ada', 'ruang', 'tamu', 'free', 'rak', 'sepatu', 'stiker', 'poster', 'amp', 'beberapa', 'perintilan', 'lainnya', 'dikos', 'milik', 'pribadi', 'jt', 'cont']","['water', 'heater', 'shower', 'rak', 'km', 'cermin', 'free', 'wifi', 'free', 'token', 'sisa', 'listrik', 'hemat', 'sejuk', 'pastinya', 'parkiran', 'motoramp', 'mobil', 'ruang', 'tamu', 'free', 'rak', 'sepatu', 'stiker', 'poster', 'amp', 'perintilan', 'dikos', 'milik', 'pribadi', 'jt', 'cont']",water heater shower rak km cermin free wifi free token sisa listrik hemat sejuk pasti parkir motoramp mobil ruang tamu free rak sepatu stiker poster amp perintilan dikos milik pribadi jt cont,1
@txtdrpemerintah Angkot listrik tanpa sopir itu artinya pakai mobil angkot tesla,Angkot listrik tanpa sopir itu artinya pakai mobil angkot tesla,angkot listrik tanpa sopir itu artinya pakai mobil angkot tesla,"['angkot', 'listrik', 'tanpa', 'sopir', 'itu', 'artinya', 'pakai', 'mobil', 'angkot', 'tesla']","['angkot', 'listrik', 'sopir', 'pakai', 'mobil', 'angkot', 'tesla']",angkot listrik sopir pakai mobil angkot tesla,1
Gimana kalo mobil hybrid insentifnya sama kaya mobil listrik?,Gimana kalo mobil hybrid insentifnya sama kaya mobil listrik,gimana kalo mobil hybrid insentifnya sama kaya mobil listrik,"['gimana', 'kalo', 'mobil', 'hybrid', 'insentifnya', 'sama', 'kaya', 'mobil', 'listrik']","['gimana', 'kalo', 'mobil', 'hybrid', 'insentifnya', 'kaya', 'mobil', 'listrik']",gimana kalo mobil hybrid insentif kaya mobil listrik,1
@txtdrimedia Soon : wts mobil listrik minus batre hamil,Soon  wts mobil listrik minus batre hamil,soon  wts mobil listrik minus batre hamil,"['soon', 'wts', 'mobil', 'listrik', 'minus', 'batre', 'hamil']","['soon', 'wts', 'mobil', 'listrik', 'minus', 'batre', 'hamil']",soon wts mobil listrik minus batre hamil,0
@tempodotco IDIOT SEPAKBOLA KEK MOBIL LISTRIK. SERAH LU ERICK,IDIOT SEPAKBOLA KEK MOBIL LISTRIK SERAH LU ERICK,idiot sepakbola kek mobil listrik serah lu erick,"['idiot', 'sepakbola', 'kek', 'mobil', 'listrik', 'serah', 'lu', 'erick']","['idiot', 'sepakbola', 'kek', 'mobil', 'listrik', 'serah', 'lu', 'erick']",idiot sepakbola kek mobil listrik serah lu erick,0
@Alfaqir__99 Waktu ke pasar gembrong nawar mobil listrik untuk anak dan minta subsidi dari luhut abangnya malah ketawa,Waktu ke pasar gembrong nawar mobil listrik untuk anak dan minta subsidi dari luhut abangnya malah ketawa,waktu ke pasar gembrong nawar mobil listrik untuk anak dan minta subsidi dari luhut abangnya malah ketawa,"['waktu', 'ke', 'pasar', 'gembrong', 'nawar', 'mobil', 'listrik', 'untuk', 'anak', 'dan', 'minta', 'subsidi', 'dari', 'luhut', 'abangnya', 'malah', 'ketawa']","['pasar', 'gembrong', 'nawar', 'mobil', 'listrik', 'anak', 'subsidi', 'luhut', 'abangnya', 'ketawa']",pasar gembrong nawar mobil listrik anak subsidi luhut abang ketawa,0
makan tuh silent majority .. di gocek makan siang gratis .. past ntr bbm pertalite hilang.. dipaksa pake mobil motor listrik.. pokoknya serba listrik ... listrik aja pake batubara tau kan cukong batubara siapa hahaha...,makan tuh silent majority  di gocek makan siang gratis  past ntr bbm pertalite hilang dipaksa pake mobil motor listrik pokoknya serba listrik  listrik aja pake batubara tau kan cukong batubara siapa hahaha,makan tuh silent majority  di gocek makan siang gratis  past ntr bbm pertalite hilang dipaksa pake mobil motor listrik pokoknya serba listrik  listrik aja pake batubara tau kan cukong batubara siapa hahaha,"['makan', 'tuh', 'silent', 'majority', 'di', 'gocek', 'makan', 'siang', 'gratis', 'past', 'ntr', 'bbm', 'pertalite', 'hilang', 'dipaksa', 'pake', 'mobil', 'motor', 'listrik', 'pokoknya', 'serba', 'listrik', 'listrik', 'aja', 'pake', 'batubara', 'tau', 'kan', 'cukong', 'batubara', 'siapa', 'hahaha']","['makan', 'tuh', 'silent', 'majority', 'gocek', 'makan', 'siang', 'gratis', 'past', 'ntr', 'bbm', 'pertalite', 'hilang', 'dipaksa', 'pake', 'mobil', 'motor', 'listrik', 'pokoknya', 'serba', 'listrik', 'listrik', 'aja', 'pake', 'batubara', 'tau', 'cukong', 'batubara', 'hahaha']",makan tuh silent majority gocek makan siang gratis past ntr bbm pertalite hilang paksa pake mobil motor listrik pokok serba listrik listrik aja pake batubara tau cukong batubara hahaha,0
